id,card_text
6312,table:wp_woocommerce_shipping_zone_methods Call_Func:WC_Shipping_Zone_Data_Store->get_methods() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_methods()
6313,table:wp_terms Call_Func:_prime_term_caches() Call_File:/var/www/html/wp-includes/class-wp-term-query.php function:_prime_term_caches()
6314,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
6315,table:wp_posts Call_Func:_prime_post_caches() Call_File:/var/www/html/wp-includes/class-wp-query.php function:_prime_post_caches()
6316,table:wp_options Call_Func:update_option() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/Pages/Admin.php function:update_option()
6317,table:wp_zpm_projects Call_Func:ZephyrProjectManagerCoreProjects::get_projects() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:get_projects()
6318,table:wp_zpm_projects Call_Func:ZephyrProjectManagerCoreProjects::get_projects() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/templates/parts/new_task.php function:get_projects()
6319,table:wp_users Call_Func:WP_User_Query->query() Call_File:/var/www/html/wp-includes/class-wp-user-query.php function:query()
6320,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/pluggable.php function:update_meta_cache()
6321,table:wp_users Call_Func:cache_users() Call_File:/var/www/html/wp-includes/class-wp-user-query.php function:cache_users()
6322,table:wp_zpm_categories Call_Func:ZephyrProjectManagerCoreCategories::fetch() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:fetch()
6323,table:wp_zpm_categories Call_Func:ZephyrProjectManagerCoreCategories::fetch() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:fetch()
6324,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
6325,table:wp_usermeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
6326,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
6327,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6328,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6329,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6330,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6331,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6332,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6333,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
6334,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
6335,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
6336,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
6337,table:wp_zpm_categories Call_Func:ZephyrProjectManagerCoreCategories::fetch() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:fetch()
6338,table:wp_zpm_projects Call_Func:ZephyrProjectManagerCoreProjects::get_projects() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:get_projects()
6339,table:wp_usermeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
6340,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
6341,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
6342,table:wp_usermeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
6343,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6344,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6345,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
6346,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6347,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6348,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6349,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6350,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6351,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6352,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
6353,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6354,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
6355,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6356,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6357,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
6358,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6359,table:wp_zpm_categories Call_Func:ZephyrProjectManagerCoreCategories::fetch() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:fetch()
6360,table:wp_zpm_projects Call_Func:ZephyrProjectManagerCoreProjects::get_projects() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:get_projects()
6361,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
6362,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
6363,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
6364,table:wp_zpm_projects Call_Func:ZephyrProjectManagerCoreProjects::get_project() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/Base/AjaxHandler.php function:get_project()
6365,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
6366,table:wp_zpm_projects Call_Func:ZephyrProjectManagerCoreProjects::get_project() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/Base/AjaxHandler.php function:get_project()
6367,table:wp_zpm_projects Call_Func:ZephyrProjectManagerCoreProjects::get_project() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/Base/AjaxHandler.php function:get_project()
6368,table:wp_zpm_projects Call_Func:ZephyrProjectManagerCoreProjects::get_project() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/Base/AjaxHandler.php function:get_project()
6369,table:wp_zpm_projects Call_Func:ZephyrProjectManagerCoreProjects::get_project() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/Base/AjaxHandler.php function:get_project()
6370,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
6371,table:wp_usermeta Call_Func:WC_Data_Store_WP->read_meta() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read_meta()
6372,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
6373,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6374,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6375,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6376,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6377,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6378,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6379,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
6380,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
6381,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
6382,table:wp_zpm_categories Call_Func:ZephyrProjectManagerCoreCategories::fetch() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:fetch()
6383,table:wp_zpm_projects Call_Func:ZephyrProjectManagerCoreProjects::get_projects() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:get_projects()
6384,table:wp_usermeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
6385,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
6386,table:wp_woocommerce_tax_rates Call_Func:AutomatticWAARTSDataStore::get_taxes() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Features/OnboardingTasks/Tasks/Tax.php function:get_taxes()
6387,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6388,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6389,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6390,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6391,table:wp_wc_admin_notes Call_Func:AutomatticWANDataStore->read() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:read()
6392,table:wp_wc_admin_note_actions Call_Func:AutomatticWANDataStore->read_actions() Call_File:/var/www/html/wp-content/plugins/woocommerce/src/Admin/Notes/DataStore.php function:read_actions()
6393,table:wp_actionscheduler_actions Call_Func:ActionScheduler_DBStore->fetch_action() Call_File:/var/www/html/wp-content/plugins/woocommerce/packages/action-scheduler/functions.php function:fetch_action()
6394,table:wp_posts Call_Func:WP_Post::get_instance() Call_File:/var/www/html/wp-includes/post.php function:get_instance()
6395,table:wp_postmeta Call_Func:update_meta_cache() Call_File:/var/www/html/wp-includes/meta.php function:update_meta_cache()
6396,table:wp_zpm_categories Call_Func:ZephyrProjectManagerCoreCategories::fetch() Call_File:/var/www/html/wp-content/plugins/zephyr-project-manager/includes/ZephyrProjectManager.php function:fetch()
6397,table:wp_woocommerce_shipping_zones Call_Func:WC_Shipping_Zone_Data_Store->get_zones() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_zones()
6398,table:wp_woocommerce_shipping_zone_locations Call_Func:WC_Shipping_Zone_Data_Store->read_zone_locations() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/data-stores/class-wc-shipping-zone-data-store.php function:read_zone_locations()
6399,table:wp_woocommerce_shipping_zone_methods Call_Func:WC_Shipping_Zone_Data_Store->get_methods() Call_File:/var/www/html/wp-content/plugins/woocommerce/includes/class-wc-data-store.php function:get_methods()
